clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
00000001D5610780,3,bufwrite,2,4,3,0
00000001D5631600,3,bufwrite,4,3,4,0
00000001D5867340,4,bufwrite,3,1,3,0
00000001D5AFE900,5,bufwrite,3,1,3,0
00000001D5B0C860,3,bufwrite,7,4,2,0
00000001D5B1C600,4,bufwrite,4,3,4,0
00000001D7466920,4,bufwrite,2,4,3,0
00000001D74761C0,5,bufwrite,4,3,4,0
00000001D7BCCD80,5,bufwrite,7,4,2,0
00000001D7BDBE60,4,bufwrite,4,3,4,0
00000001D92D69A0,5,bufwrite,1,2,3,0
00000001D92DCAC0,4,bufwrite,2,4,3,0
00000001D92E9100,5,bufwrite,4,3,4,0
00000001D92F4800,5,bufwrite,7,4,2,0
00000001D9300680,4,bufwrite,4,3,4,0
00000001DB167920,5,bufwrite,1,2,3,0
00000001DB16DCE0,4,bufwrite,2,4,3,0
00000001DB180F20,5,bufwrite,4,3,4,0
00000001DB186080,5,bufwrite,7,4,2,0
00000001DB191DA0,4,bufwrite,4,3,4,0
00000001DCFF3F80,5,bufwrite,1,2,3,0
00000001DCFF99A0,4,bufwrite,2,4,3,0
00000001DD00B160,5,bufwrite,4,3,4,0
00000001DD00FE40,5,bufwrite,7,4,2,0
00000001DD01BA40,4,bufwrite,4,3,4,0
00000001DEE75240,5,bufwrite,1,2,3,0
00000001DEE7C720,4,bufwrite,2,4,3,0
00000001DEE8DE60,5,bufwrite,4,3,4,0
00000001DEE92A20,5,bufwrite,7,4,2,0
00000001DEE9DCC0,4,bufwrite,4,3,4,0
00000001E0CFBF40,5,bufwrite,1,2,3,0
00000001E0D01720,4,bufwrite,2,4,3,0
00000001E0D104E0,5,bufwrite,4,3,4,0
00000001E0D15820,5,bufwrite,7,4,2,0
00000001E0D20DC0,4,bufwrite,4,3,4,0
00000001E2B80940,5,bufwrite,1,2,3,0
00000001E2B85DE0,4,bufwrite,2,4,3,0
00000001E2B96F20,5,bufwrite,4,3,4,0
00000001E2B9BAC0,5,bufwrite,7,4,2,0
00000001E2BA6E80,4,bufwrite,4,3,4,0
00000001E49FC700,5,bufwrite,1,2,3,0
00000001E4A01EC0,4,bufwrite,2,4,3,0
00000001E4A0D440,5,bufwrite,4,3,4,0
00000001E4A11FE0,5,bufwrite,7,4,2,0
00000001E4A1DA40,4,bufwrite,4,3,4,0
00000001E6888000,5,bufwrite,1,2,3,0
00000001E688D5A0,4,bufwrite,2,4,3,0
00000001E689CA60,5,bufwrite,4,3,4,0
00000001E68A14C0,5,bufwrite,7,4,2,0
00000001E68ACEC0,4,bufwrite,4,3,4,0
00000001E870D6A0,5,bufwrite,1,2,3,0
00000001E87146A0,4,bufwrite,2,4,3,0
00000001E8725260,5,bufwrite,4,3,4,0
00000001E8729EA0,5,bufwrite,7,4,2,0
00000001E87351A0,4,bufwrite,4,3,4,0
00000001EA591B40,5,bufwrite,1,2,3,0
00000001EA597100,4,bufwrite,2,4,3,0
00000001EA5A6060,5,bufwrite,4,3,4,0
00000001EA5AADC0,5,bufwrite,7,4,2,0
00000001EA5B6140,4,bufwrite,4,3,4,0
00000001EC4165A0,5,bufwrite,1,2,3,0
00000001EC41BC80,4,bufwrite,2,4,3,0
00000001EC42F120,5,bufwrite,4,3,4,0
00000001EC433DC0,5,bufwrite,7,4,2,0
00000001EC43F480,4,bufwrite,4,3,4,0
00000001EE292600,5,bufwrite,1,2,3,0
00000001EE297F20,4,bufwrite,2,4,3,0
00000001EE2A8900,5,bufwrite,4,3,4,0
00000001F011E060,5,bufwrite,2,4,3,0
00000001F01333E0,5,bufwrite,4,3,4,0
00000001F1FAACE0,5,bufwrite,2,4,3,0
00000001F1FBE0C0,4,bufwrite,4,3,4,0
00000001F3E2D4C0,4,bufwrite,2,4,3,0
00000001F3E3D880,4,bufwrite,4,3,4,0
00000001F5CB22C0,4,bufwrite,2,4,3,0
00000001F5CC2BA0,5,bufwrite,4,3,4,0
00000001F7B365A0,5,bufwrite,2,4,3,0
00000001F7B472E0,4,bufwrite,4,3,4,0
00000001F99B1B00,4,bufwrite,2,4,3,0
00000001F99C2CE0,5,bufwrite,4,3,4,0
00000001FB8403A0,5,bufwrite,2,4,3,0
00000001FB852540,4,bufwrite,4,3,4,0
00000001FD6C3A20,4,bufwrite,2,4,3,0
00000001FD6D3500,4,bufwrite,4,3,4,0
00000001FF547B00,4,bufwrite,2,4,3,0
00000001FF5581C0,5,bufwrite,4,3,4,0
00000002013CBEA0,5,bufwrite,2,4,3,0
00000002013DB020,4,bufwrite,4,3,4,0
000000020282D080,3,bufwrite,1,2,3,0
000000020283A140,4,bufwrite,5,4,5,0
000000020284C540,3,bufwrite,4,3,4,0
000000020285B8A0,4,bufwrite,6,5,0,0
00000002029B88C0,3,bufwrite,7,4,2,0
00000002029C93E0,5,bufwrite,4,3,4,0
00000002032495A0,5,bufwrite,2,4,3,0
000000020325C460,5,bufwrite,4,3,4,0
00000002050D2340,5,bufwrite,2,4,3,0
00000002050E4CA0,5,bufwrite,4,3,4,0
0000000206F59600,5,bufwrite,2,4,3,0
0000000206F6A0C0,5,bufwrite,4,3,4,0
0000000208DDE4E0,5,bufwrite,2,4,3,0
0000000208DEEC40,5,bufwrite,4,3,4,0
000000020AC62140,5,bufwrite,2,4,3,0
000000020AC72CC0,5,bufwrite,4,3,4,0
000000020CAE6F80,5,bufwrite,2,4,3,0
000000020CAF7820,5,bufwrite,4,3,4,0
000000020E964640,5,bufwrite,2,4,3,0
000000020E974520,5,bufwrite,4,3,4,0
00000002107EEDC0,5,bufwrite,2,4,3,0
00000002107FFA80,5,bufwrite,4,3,4,0
0000000212676C00,5,bufwrite,2,4,3,0
0000000212682F80,5,bufwrite,4,3,4,0
00000002144F8560,5,bufwrite,2,4,3,0
000000021450A700,5,bufwrite,4,3,4,0
000000021637C5C0,5,bufwrite,2,4,3,0
00000002163905C0,5,bufwrite,4,3,4,0
00000002181FA900,5,bufwrite,2,4,3,0
0000000218209300,5,bufwrite,4,3,4,0
000000021A080A60,5,bufwrite,2,4,3,0
000000021A090DE0,5,bufwrite,4,3,4,0
000000021B497840,3,bufwrite,1,2,3,0
000000021B498000,5,bufwrite,5,4,5,0
000000021B4A6420,3,bufwrite,4,3,4,0
000000021B4A73E0,5,bufwrite,6,5,0,0
000000021B60BC80,3,bufwrite,5,4,5,0
000000021B61BB00,3,bufwrite,6,5,0,0
